Make,Model,Serial,Station,Location,Azimuth,Method,Dip,Depth,North,East,Scale Factor,Scale Bias,Start Date,End Date
Lennartz electronic GmbH,LE-3DliteMkII,F-0375,PKE,10,0,,0,0,0,0,0,0,2017-11-02T21:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0376,IF14,10,22,,0,0,0,0,0,0,2008-10-08T23:31:00Z,2009-02-13T01:30:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0377,IF12,10,22,,0,0,0,0,0,0,2008-10-03T01:46:00Z,2009-02-11T23:30:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0377,HD57,10,0,,0,0,0,0,0,0,2016-03-09T02:00:02Z,2016-11-30T23:39:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0377,HD65,10,0,,0,0.3,0,0,0,0,2017-03-15T01:09:37Z,2017-04-04T00:14:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0378,PKGZ,10,0,,0,0,0,0,0,0,2010-06-22T00:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0379,HD61,10,0,,0,0,0,0,0,0,2016-07-18T03:06:02Z,2016-11-30T22:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0381,CTND,10,0,,0,0,0,0,0,0,2010-09-05T01:35:02Z,2010-09-29T23:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0381,HD60,10,0,,0,0,0,0,0,0,2016-03-09T07:00:02Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,G-0445,KQ03,10,0,,0,0,0,0,0,0,2008-06-20T00:00:02Z,2017-05-04T02:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0638,SNGZ,10,0,,0,0,0,0,0,0,2009-06-08T03:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0639,WHHZ,10,0,,0,0,0,0,0,0,2009-06-07T22:40:05Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0640,RIGZ,10,0,,0,0,0,0,0,0,2009-06-08T23:00:05Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0641,WIAZ,10,0,,0,0,0,0,0,0,2010-07-27T03:15:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0642,PREZ,10,0,,0,0,0,0,0,0,2010-02-23T00:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0643,WPRZ,10,0,,0,0,0,0,0,0,2010-03-25T03:36:01Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0645,KMRZ,10,0,,0,0,0,0,0,0,2011-03-08T05:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0646,HSRZ,10,0,,0,0,0,0,0,0,2010-04-13T03:30:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0647,TKGZ,10,0,,0,0,0,0,0,0,2010-03-13T06:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0648,TWGZ,10,0,,0,0,0,0,0,0,2009-12-09T12:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0649,RAGZ,10,0,,0,0,0,0,0,0,2009-06-10T03:30:05Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0650,WMGZ,10,0,,0,0,0,0,0,0,2009-12-10T08:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0651,KWHZ,10,0,,0,0,0,0,0,0,2010-06-02T03:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,I-0652,ARHZ,10,0,,0,0,0,0,0,0,2010-03-11T21:16:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1013,TKNZ,10,0,,0,0,0,0,0,0,2014-06-18T00:00:10Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1014,RITZ,10,0,,0,0,0,0,0,0,2011-04-04T00:00:01Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1015,MUGZ,10,0,,0,3,0,0,0,0,2011-03-29T00:01:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1016,OHWZ,10,0,,0,0,0,0,0,0,2011-03-29T00:00:02Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1017,NGRZ,10,0,,0,0,0,0,0,0,2011-10-26T00:15:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1018,MTHZ,10,0,,0,0,0,0,0,0,2011-10-20T00:00:05Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1019,NNVZ,10,0,,0,0,0,0,0,0,2015-03-27T03:00:00Z,2020-02-24T13:15:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1019,NOVZ,10,0,,0,0,0,0,0,0,2020-02-25T01:10:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1020,RUGZ,10,0,,0,0,0,0,0,0,2011-05-19T03:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1021,SNVZ,10,0,,0,0,0,0,0,0,2015-03-27T02:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,L-1022,WHRZ,10,0,,0,0,0,0,0,0,2011-06-27T01:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,M-1175,RACZ,10,0,,0,0,0,0,0,0,2012-06-27T06:45:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,M-1176,EYCZ,10,0,,0,0,0,0,0,0,2012-03-20T21:00:01Z,2013-12-02T22:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,M-1177,OKCZ,10,0,,0,0,0,0,0,0,2012-03-01T00:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,M-1178,AKCZ,10,0,,0,0,0,0,0,0,2012-03-01T00:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,M-1179,DUWZ,10,0,,0,0,0,0,0,0,2012-02-29T02:01:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1291,WACZ,10,0,,0,0,0,0,0,0,2013-04-03T05:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1292,MRNZ,10,0,,0,0,0,0,0,0,2015-04-02T00:00:05Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1293,ABAZ,10,0,,0,0,0,0,0,0,2017-10-26T05:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1294,MHCZ,10,0,,0,0,0,0,0,0,2013-05-13T04:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1295,CSWC,10,0,,0,0,0,0,0,0,2013-07-24T05:05:00Z,2013-11-19T10:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1295,WEL,11,0,,0,0,0,0,0,0,2016-04-26T03:10:00Z,2016-08-29T03:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1296,KEKS,10,0,,0,0,0,0,0,0,2013-07-24T00:00:10Z,2013-07-24T00:00:15Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1296,CSKK,10,0,,0,0,0,0,0,0,2013-07-24T00:00:20Z,2013-11-19T10:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1296,MYRZ,10,0,,0,0,0,0,0,0,2016-10-12T23:11:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1297,ARCZ,10,0,,0,0,0,0,0,0,2014-05-13T00:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1298,OWQX,10,0,,0,0,0,0,0,0,2014-11-03T00:05:00Z,2015-09-09T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1298,MTSX,10,0,,0,0,0,0,0,0,2015-10-26T00:05:00Z,2016-08-16T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1298,KEKS,10,0,,0,0,0,0,0,0,2016-12-01T00:05:00Z,2018-01-14T20:26:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1299,WPHZ,10,0,,0,0,0,0,0,0,2014-11-26T00:10:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,N-1300,CAW,10,0,,0,0,0,0,0,0,2014-10-20T00:00:10Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0478,KAHZ,10,0,,0,0,0,0,0,0,2018-10-29T06:50:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0479,MCHZ,10,0,,0,0,0,0,0,0,2018-05-22T05:30:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0480,ALRZ,10,0,,0,0,0,0,0,0,2018-11-29T01:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0511,RRRZ,10,0,,0,0,0,0,0,0,2018-08-01T02:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0512,DREZ,10,0,,0,0,0,0,0,0,2018-12-04T23:35:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0513,CNGZ,10,0,,0,0,0,0,0,0,2018-10-10T01:30:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0514,EDRZ,10,0,,0,0,0,0,0,0,2019-01-23T21:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0515,LREZ,10,0,,0,0,0,0,0,0,2018-12-04T03:15:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0516,NMEZ,10,0,,0,0,0,0,0,0,2018-12-04T21:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0517,DVHZ,10,0,,0,0,0,0,0,0,2018-12-03T02:30:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0518,RAHZ,10,0,,0,0,0,0,0,0,2018-09-27T00:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0519,CKHZ,10,0,,0,0,0,0,0,0,2018-12-04T22:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0520,PRHZ,10,0,,0,0,0,0,0,0,2019-01-23T03:45:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0521,MHEZ,10,0,,0,0,0,0,0,0,2018-12-05T01:50:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0522,PNHZ,10,0,,0,0,0,0,0,0,2018-12-05T00:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0523,MHGZ,10,0,,0,0,0,0,0,0,2018-09-25T22:25:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0524,PRRZ,10,0,,0,0,0,0,0,0,2018-11-29T05:10:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0525,PAWZ,10,0,,0,0,0,0,0,0,2018-07-25T00:10:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0526,MSWZ,10,0,,0,0,0,0,0,0,2018-07-23T04:08:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0527,HLRZ,10,0,,0,0,0,0,0,0,2018-08-01T06:01:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0528,BHW,10,0,,0,0,0,0,0,0,2020-08-18T22:45:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0529,TGRZ,10,0,,0,0,0,0,0,0,2018-10-23T06:35:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,F-0530,TIWZ,10,0,,0,0,0,0,0,0,2018-10-16T23:40:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,G-0554,TCW,10,0,,0,0,0,0,0,0,2019-02-18T23:40:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,G-0556,PKVZ,10,0,,0,0,0,0,0,0,2019-05-22T01:30:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,G-0557,MKRZ,10,0,,0,0,0,0,0,0,2019-03-20T12:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,G-0558,OGWZ,10,0,,0,0,0,0,0,0,2019-01-22T02:35:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,G-0565,TARZ,10,0,,0,0,0,0,0,0,2019-07-10T01:05:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,G-0566,KATZ,10,0,,0,0,0,0,0,0,2019-02-11T21:10:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,G-0567,BHHZ,10,0,,0,0,0,0,0,0,2020-02-12T22:04:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkIII,G-0568,NEZ,10,0,,0,0,0,0,0,0,2020-01-31T05:44:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 120PA,730,WEL,11,0,,0,0,0,0,0,0,2014-11-03T02:10:00Z,2015-03-24T00:00:00Z
Nanometrics Inc.,Trillium 120QA,2188,INZ,10,0,,0,0,0,0,0,0,2015-05-28T06:10:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 120QA,2196,RTZ,10,0,,0,0,0,0,0,0,2016-09-01T21:45:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 120QA,2432,GLKZ,10,0,,0,0,0,0,0,0,2016-09-17T14:00:01Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 120QA,2434,WIZ,10,0,,0,0,0,0,0,0,2016-09-13T01:50:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 120QA,2485,RIZ,10,0,,0,0,0,0,0,0,2019-09-21T04:55:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 120QA,2490,TMVZ,10,0,,0,0,0,0,0,0,2018-05-02T22:00:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 120QA,3063,OUZ,10,0,,0,0,0,0,0,0,2021-01-14T07:40:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 120QA,3064,RPZ,11,0,,0,0,0,0,0,0,2020-05-01T07:34:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium 240,161,WEL,11,0,,0,0,0,0,0,0,2014-07-25T00:05:00Z,2014-11-03T02:00:00Z
Nanometrics Inc.,Trillium 360,970,BKZ,10,0,,0,0,0,0,0,0,2020-07-02T23:35:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,1909,WI01,10,0,,0,0,0,0,0,0,2014-01-30T00:01:00Z,2018-05-19T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,2015,WI02,10,0,,0,0,0,0,0,0,2014-11-20T00:01:00Z,2018-05-19T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,2018,WI03,10,0,,0,0,0,0,0,0,2014-01-30T00:01:00Z,2018-05-19T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,2111,WI04,10,0,,0,0,0,0,0,0,2014-01-30T00:01:00Z,2018-05-19T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,2125,WI13,10,0,,0,0,0,0,0,0,2014-01-30T00:01:00Z,2018-05-19T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,2358,WEL,12,0,,0,0,0,0,0,0,2014-11-03T02:10:00Z,2015-03-24T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,377,HD58,10,0,,0,0,0,0,0,0,2015-12-10T02:43:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,381,HD55,10,0,,0,0,0,0,0,0,2015-12-09T01:09:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,382,HD51,10,0,,0,0,0,0,0,0,2015-11-18T20:57:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,531,HD56,10,0,,0,0,0,0,0,0,2015-12-09T21:37:00Z,2016-11-30T00:55:00Z
Nanometrics Inc.,Trillium Compact 120,531,HD61,10,0,,0,0,0,0,0,0,2016-11-30T22:07:04Z,2016-11-30T22:07:05Z
Nanometrics Inc.,Trillium Compact 120,531,HD61,10,0,,0,0,0,0,0,0,2016-12-01T01:10:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,538,HD54,10,0,,0,0,0,0,0,0,2015-12-08T23:34:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,573,HD63,10,0,,0,-0.3,0,0,0,0,2017-04-04T02:12:02Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,598,HD53,10,0,,0,0,0,0,0,0,2015-12-08T21:39:00Z,2016-11-29T23:09:24Z
Nanometrics Inc.,Trillium Compact 120,598,HD61,10,0,,0,0,0,0,0,0,2016-11-30T22:07:00Z,2016-11-30T22:07:01Z
Nanometrics Inc.,Trillium Compact 120,598,HD62,10,0,,0,0,0,0,0,0,2016-11-30T22:07:04Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,609,HD57,10,0,,0,0,0,0,0,0,2015-12-10T00:12:00Z,2016-03-09T02:00:00Z
Nanometrics Inc.,Trillium Compact 120,609,HD65,10,0,,0,0.3,0,0,0,0,2017-04-04T00:35:02Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,617,HD59,10,0,,0,0,0,0,0,0,2015-12-10T22:06:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120,619,HD50,10,0,,0,0,0,0,0,0,2015-11-17T22:46:00Z,2016-07-18T01:54:00Z
Nanometrics Inc.,Trillium Compact 120,619,HD64,10,0,,0,-0.3,0,0,0,0,2017-04-18T00:00:02Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120PH-2,3816,BHW,10,0,,0,0,0,0,0,0,2016-07-15T02:30:00Z,2016-07-15T02:31:00Z
Nanometrics Inc.,Trillium Compact 120PH-2,3816,BHW,10,0,,0,0.7,0,0,0,0,2016-07-15T02:32:00Z,2020-07-15T01:01:00Z
Nanometrics Inc.,Trillium Compact 120PH-2,3872,COVZ,10,335,,0,64,0,0,0,0,2016-04-07T03:30:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Compact 120PH-2,6637,WEL,13,0,,0,0,0,0,0,0,2021-03-30T03:00:00Z,2021-04-14T04:05:00Z
Nanometrics Inc.,Trillium Horizon TH120-1,811,BFZ,10,0,,0,0,0,0,0,0,2021-04-29T02:49:00Z,9999-01-01T00:00:00Z
Nanometrics Inc.,Trillium Horizon TH120-1,824,WEL,13,0,,0,0,0,0,0,0,2021-04-14T04:35:00Z,9999-01-01T00:00:00Z
OTT Hydromet,Compact Bubbler Sensor USGS model,001,OT001,02,0,,0,0,0,0,0,0,2017-12-06T00:30:00Z,9999-01-01T00:00:00Z
OTT Hydromet,Compact Bubbler Sensor USGS model,002,RU001,01,0,,0,0,0,0,0,0,2018-05-03T03:50:00Z,9999-01-01T00:00:00Z
Pronamic,Rainomatic rain gauge 1mm,001,FOXAG,02,0,,0,0,0,0,0,0,2019-02-06T13:10:00Z,9999-01-01T00:00:00Z
Sensonics Ltd.,SENSONICS-SP3,HUTZ_TPN,HUTZ,10,0,,0,78,0,0,0,0,1987-03-06T15:41:00Z,1989-10-06T10:13:00Z
Sensonics Ltd.,SENSONICS-SP3,OH1_TPN,OH1,10,0,,0,58,0,0,0,0,1987-07-15T06:26:00Z,1992-10-30T03:02:00Z
Sensonics Ltd.,SENSONICS-SP3,OH2_TPN,OH2,10,0,,0,58,0,0,0,0,1987-07-23T21:09:00Z,1992-10-30T03:02:00Z
Sensonics Ltd.,SENSONICS-SP3,OH3_TPN,OH3,10,0,,0,56,0,0,0,0,1987-07-26T22:02:00Z,1992-10-30T03:02:00Z
Sensonics Ltd.,SENSONICS-SP3,OH4_TPN,OH4,10,0,,0,39,0,0,0,0,1988-03-21T22:47:00Z,1992-10-29T10:09:00Z
Sensonics Ltd.,SENSONICS-SP3,WK1_TPN,WK1,10,0,,0,55,0,0,0,0,1987-08-31T00:09:00Z,1988-04-03T19:38:00Z
Sensonics Ltd.,SENSONICS-SP3,WK2_TPN,WK2,10,0,,0,59,0,0,0,0,1987-10-22T16:48:00Z,1989-07-31T17:20:00Z
Sensonics Ltd.,SENSONICS-SP3-3D,HNH_HBN,HNHZ,10,0,,0,0,0,0,0,0,1989-08-05T06:24:00Z,1997-07-29T15:00:00Z
Sensonics Ltd.,SENSONICS-SP3-3D,MRH_HBN,MRH,10,0,,0,0,0,0,0,0,1987-03-19T22:55:00Z,1989-07-31T19:41:00Z
Sercel Inc.,L15,BHW_WLN,BHW,11,0,,0,25,0,0,0,0,1986-09-22T00:00:00Z,1990-04-04T13:00:00Z
Sercel Inc.,L15,HUTZ_TPN,HUTZ,10,0,,0,78,0,0,0,0,1990-04-25T17:34:00Z,1992-06-01T07:55:00Z
Sercel Inc.,L15,WK1_TPN,WK1,10,0,,0,55,0,0,0,0,1988-05-04T19:49:00Z,1989-07-25T04:04:00Z
Sercel Inc.,L15,WK3_TPN,WK3,10,0,,0,33,0,0,0,0,1987-09-02T05:23:00Z,1989-07-30T23:30:00Z
Sercel Inc.,L15,WK4_TPN,WK4,10,0,,0,45,0,0,0,0,1987-08-31T04:15:00Z,1989-07-16T23:09:00Z
Sercel Inc.,L15-3D,QHW_WLN,QHW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1988-09-27T15:00:00Z
Sercel Inc.,L4C,1371,MKAZ,10,0,,0,0,0,0,0,0,1999-05-13T00:00:00Z,2007-05-10T00:00:00Z
Sercel Inc.,L4C,2437,SIZ,10,0,,0,0,0,0,0,0,1991-05-24T04:58:00Z,2001-10-23T22:04:00Z
Sercel Inc.,L4C,2438,BWZ,10,0,,0,0,0,0,0,0,1991-02-20T11:46:00Z,2000-03-03T20:30:00Z
Sercel Inc.,L4C,2915,NOZ,10,0,,0,0,0,0,0,0,1991-08-15T05:25:00Z,2000-04-06T23:00:00Z
Sercel Inc.,L4C,3549,OUZ,10,0,,0,0,0,0,0,0,1991-03-12T03:26:00Z,2000-05-15T02:04:00Z
Sercel Inc.,L4C,372,RITZ,10,0,,0,0,0,0,0,0,2003-04-04T10:00:01Z,2004-12-09T06:00:00Z
Sercel Inc.,L4C,372,DFE,10,0,,0,0,0,0,0,0,2006-01-01T00:00:01Z,2008-04-22T23:00:00Z
Sercel Inc.,L4C,374,RAEZ,10,0,,0,0,0,0,0,0,1997-05-30T11:03:00Z,2008-04-23T23:50:00Z
Sercel Inc.,L4C,4462,HBZ,10,0,,0,100,0,0,0,0,1988-09-20T04:59:00Z,2004-03-01T22:10:00Z
Sercel Inc.,L4C,4636,BSZ,10,0,,0,100,0,0,0,0,1990-06-20T05:14:00Z,1999-06-09T00:00:00Z
Sercel Inc.,L4C,4796,DSZ,10,0,,0,0,0,0,0,0,1990-11-06T00:00:01Z,1994-01-03T13:51:00Z
Sercel Inc.,L4C,5142,NRZ,10,0,,0,47,0,0,0,0,2008-03-06T01:30:00Z,2008-04-23T01:00:00Z
Sercel Inc.,L4C,5143,MKAZ,10,0,,0,0,0,0,0,0,1995-01-10T16:30:00Z,1999-05-13T00:00:00Z
Sercel Inc.,L4C,5320,WIZ,10,0,,0,0,0,0,0,0,1988-11-16T07:00:00Z,1989-03-06T14:00:00Z
Sercel Inc.,L4C,5320,WIZ,10,0,,0,0,0,0,0,0,1993-08-24T14:01:00Z,2007-04-19T03:00:00Z
Sercel Inc.,L4C,5476,BSZ,10,0,,0,100,0,0,0,0,1999-06-09T00:00:02Z,2003-11-27T03:07:00Z
Sercel Inc.,L4C,6453,MYRZ,10,0,,0,0,0,0,0,0,2004-05-24T14:55:00Z,2006-07-17T23:00:00Z
Sercel Inc.,L4C,6893,BWZ,10,0,,0,0,0,0,0,0,2000-03-03T20:30:02Z,2004-06-21T22:39:00Z
Sercel Inc.,L4C,6894,NWEZ,10,0,,0,0,0,0,0,0,1996-04-03T17:09:00Z,2008-01-23T23:00:00Z
Sercel Inc.,L4C,6894,DFE,10,0,,0,0,0,0,0,0,2008-04-22T23:00:01Z,2010-02-23T02:00:00Z
Sercel Inc.,L4C,6895,EWZ,10,0,,0,0,0,0,0,0,1997-06-20T23:30:02Z,2001-07-02T14:38:00Z
Sercel Inc.,L4C,6897,NRZ,12,0,,0,52,0,0,0,0,1991-02-21T19:09:00Z,1993-07-26T13:23:00Z
Sercel Inc.,L4C,6897,NRZ,14,0,,0,0,0,0,0,0,1993-07-29T09:36:00Z,1997-03-18T22:51:00Z
Sercel Inc.,L4C,6897,NRZ,11,0,,0,47,0,0,0,0,1997-03-27T15:13:00Z,2003-12-16T04:24:00Z
Sercel Inc.,L4C,6898,RAEZ,10,0,,0,0,0,0,0,0,2008-04-24T00:00:01Z,2010-02-23T02:00:00Z
Sercel Inc.,L4C,8391,WCZ,10,0,,0,0,0,0,0,0,1991-03-13T04:11:00Z,1999-06-25T02:45:00Z
Sercel Inc.,L4C,8394,NOZ,10,0,,0,0,0,0,0,0,2000-04-06T23:00:02Z,2001-06-27T00:00:00Z
Sercel Inc.,L4C,904,EWZ,10,0,,0,0,0,0,0,0,1991-03-21T03:43:00Z,1997-06-20T23:30:00Z
Sercel Inc.,L4C,9151,MARZ,10,0,,0,0,0,0,0,0,1992-06-16T18:47:00Z,2005-11-23T01:16:00Z
Sercel Inc.,L4C,9151,WTAZ,11,0,,0,0.5,0,0,0,0,2007-05-07T01:00:00Z,2007-05-14T02:30:00Z
Sercel Inc.,L4C,9162,MTAZ,10,0,,0,0,0,0,0,0,2002-06-17T00:00:00Z,2007-06-25T04:00:00Z
Sercel Inc.,L4C,9721,KAAZ,10,0,,0,12.75,0,0,0,0,1998-05-23T02:37:00Z,2009-09-08T03:00:00Z
Sercel Inc.,L4C,9951,KAAZ,11,0,,0,0.5,0,0,0,0,2007-05-09T23:00:00Z,2007-06-27T02:00:00Z
Sercel Inc.,L4C,9951,NRZ,10,0,,0,47,0,0,0,0,2008-04-23T01:00:01Z,2009-06-10T21:00:00Z
Sercel Inc.,L4C,9952,NOZ,10,0,,0,0,0,0,0,0,2001-06-27T00:00:02Z,2004-04-02T14:14:00Z
Sercel Inc.,L4C,AMW_WLN_10,AMW,10,0,,0,0,0,0,0,0,1991-03-22T01:00:00Z,1998-02-27T00:00:00Z
Sercel Inc.,L4C,AMW_WLN_11,AMW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2000-10-09T06:00:00Z
