Make,Model,Serial,Version,Start Date,End Date,Notes
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50022,5.22,2017-12-17T22:00:00Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50037,4.93,2015-07-23T00:00:00Z,2016-12-13T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50037,5.14,2016-12-13T00:00:01Z,2016-12-20T08:19:43Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50037,5.15,2016-12-20T08:19:44Z,2018-10-23T22:43:36Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50037,5.22,2018-10-23T22:43:37Z,2020-07-14T03:32:19Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50037,5.45,2020-07-14T03:32:20Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50041,4.85,2015-07-23T00:00:00Z,2016-05-05T22:10:34Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50041,5.10,2016-05-05T22:10:35Z,2016-08-14T19:13:34Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50041,5.14,2016-08-14T19:13:35Z,2016-12-19T22:47:07Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50041,5.15,2016-12-19T22:47:08Z,2017-06-19T04:56:38Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50041,5.22,2017-06-19T04:56:39Z,2020-09-04T00:28:32Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50041,5.45,2020-09-04T00:28:33Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50043,4.93,2015-07-23T00:00:00Z,2016-08-23T01:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50043,5.10,2016-08-23T01:00:01Z,2016-08-24T00:19:57Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50043,5.14,2016-08-24T00:19:58Z,2016-12-20T14:45:52Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50043,5.15,2016-12-20T14:45:53Z,2017-06-20T16:29:04Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50043,5.22,2017-06-20T16:29:05Z,2020-09-23T21:10:04Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50043,5.45,2020-09-23T21:10:05Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50044,4.93,2015-07-23T00:00:00Z,2016-08-17T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50044,5.10,2016-08-17T00:00:01Z,2016-08-20T00:04:48Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50044,5.14,2016-08-20T00:04:49Z,2016-12-20T13:08:33Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50044,5.15,2016-12-20T13:08:34Z,2017-06-20T14:32:58Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50044,5.22,2017-06-20T14:32:59Z,2020-09-04T00:41:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50044,5.45,2020-09-04T00:41:01Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50045,4.93,2015-07-23T00:00:00Z,2016-03-30T03:01:52Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50045,5.10,2016-03-30T03:01:53Z,2016-08-07T17:49:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50045,5.14,2016-08-07T17:49:01Z,2016-12-19T22:26:10Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50045,5.15,2016-12-19T22:26:11Z,2017-06-19T04:24:37Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50045,5.22,2017-06-19T04:24:38Z,2020-09-04T00:53:54Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50045,5.45,2020-09-04T00:53:55Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50046,4.93,2015-07-23T00:00:00Z,2015-07-23T00:00:01Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50046,4.85,2015-07-23T00:00:02Z,2016-05-04T22:48:40Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50046,5.10,2016-05-04T22:48:41Z,2016-08-05T03:14:04Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50046,5.14,2016-08-05T03:14:05Z,2016-12-19T21:02:58Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50046,5.15,2016-12-19T21:02:59Z,2017-06-19T03:03:48Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50046,5.22,2017-06-19T03:03:49Z,2020-09-04T01:06:05Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50046,5.45,2020-09-04T01:06:06Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50047,4.85,2015-07-23T00:00:00Z,2016-05-05T00:04:35Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50047,5.10,2016-05-05T00:04:36Z,2016-08-07T17:33:01Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50047,5.14,2016-08-07T17:33:02Z,2016-12-19T22:04:47Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50047,5.15,2016-12-19T22:04:48Z,2017-06-19T04:10:38Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50047,5.22,2017-06-19T04:10:39Z,2020-09-04T01:30:09Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50047,5.45,2020-09-04T01:30:10Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50048,4.93,2015-07-23T00:00:00Z,2017-02-21T20:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50048,5.14,2017-02-21T20:00:01Z,2017-02-24T00:56:08Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50048,5.15,2017-02-24T00:56:09Z,2017-06-20T16:23:18Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50048,5.22,2017-06-20T16:23:19Z,2020-09-04T01:49:53Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50048,5.45,2020-09-04T01:49:54Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50049,4.93,2015-07-23T00:00:00Z,2017-05-02T23:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50049,5.15,2017-05-02T23:00:01Z,2017-06-19T23:15:33Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50049,5.22,2017-06-19T23:15:34Z,2020-09-04T02:03:29Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50049,5.45,2020-09-04T02:03:30Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50050,4.93,2015-07-23T00:00:00Z,2015-12-10T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50050,4.85,2015-12-10T00:00:01Z,2016-05-06T02:36:29Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50050,5.10,2016-05-06T02:36:30Z,2016-08-15T04:27:49Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50050,5.14,2016-08-15T04:27:50Z,2016-12-20T01:41:40Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50050,5.15,2016-12-20T01:41:41Z,2017-06-19T22:31:03Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50050,5.22,2017-06-19T22:31:04Z,2020-09-13T21:53:48Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50050,5.45,2020-09-13T21:53:49Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50052,4.93,2015-07-23T00:00:00Z,2016-04-18T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50052,5.10,2016-04-18T00:00:01Z,2016-09-19T09:19:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50052,5.14,2016-09-19T09:19:01Z,2016-12-20T08:28:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50052,5.15,2016-12-20T08:28:01Z,2018-01-10T09:32:06Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50052,5.22,2018-01-10T09:32:07Z,2020-09-13T22:05:51Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50052,5.45,2020-09-13T22:05:52Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50053,4.93,2015-07-23T00:00:00Z,2016-01-30T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50053,5.10,2016-01-30T00:00:01Z,2016-08-16T04:15:44Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50053,5.14,2016-08-16T04:15:45Z,2016-12-20T03:37:57Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50053,5.15,2016-12-20T03:37:58Z,2017-06-19T23:58:03Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50053,5.22,2017-06-19T23:58:04Z,2020-09-13T22:18:49Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50053,5.45,2020-09-13T22:18:50Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50054,4.85,2015-07-23T00:00:00Z,2016-05-05T22:35:05Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50054,5.10,2016-05-05T22:35:06Z,2016-08-14T20:31:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50054,5.14,2016-08-14T20:31:01Z,2016-12-20T01:06:02Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50054,5.15,2016-12-20T01:06:03Z,2017-06-19T06:00:39Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50054,5.22,2017-06-19T06:00:40Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50057,4.93,2015-07-23T00:00:00Z,2016-01-26T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50057,5.10,2016-01-26T00:00:01Z,2016-08-21T02:20:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50057,5.14,2016-08-21T02:20:01Z,2016-12-20T12:35:32Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50057,5.15,2016-12-20T12:35:33Z,2017-06-20T14:02:29Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50057,5.22,2017-06-20T14:02:30Z,2020-09-13T22:41:40Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50057,5.45,2020-09-13T22:41:41Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50059,4.93,2015-07-23T00:00:00Z,2016-10-19T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50059,5.14,2016-10-19T00:00:01Z,2016-12-20T13:13:53Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50059,5.15,2016-12-20T13:13:54Z,2017-06-20T14:38:19Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50059,5.22,2017-06-20T14:38:20Z,2020-09-13T22:53:54Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50059,5.45,2020-09-13T22:53:55Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50060,4.85,2015-07-23T00:00:00Z,2015-12-07T23:32:01Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50060,5.10,2015-12-07T23:32:02Z,2016-08-14T20:36:52Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50060,5.14,2016-08-14T20:36:53Z,2016-12-19T20:42:38Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50060,5.15,2016-12-19T20:42:39Z,2017-09-18T22:39:11Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50060,5.22,2017-09-18T22:39:12Z,2020-09-29T05:52:05Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50060,5.45,2020-09-29T05:52:06Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50061,4.93,2015-07-23T00:00:00Z,2016-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50061,5.10,2016-01-01T00:00:01Z,2016-08-15T05:12:16Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50061,5.14,2016-08-15T05:12:17Z,2016-12-20T02:37:14Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50061,5.15,2016-12-20T02:37:15Z,2017-06-19T23:09:54Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50061,5.22,2017-06-19T23:09:55Z,2020-09-13T23:05:52Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50061,5.45,2020-09-13T23:05:53Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50062,4.93,2015-07-23T00:00:00Z,2015-11-10T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50062,4.85,2015-11-10T00:00:01Z,2016-04-03T22:51:17Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50062,5.10,2016-04-03T22:51:18Z,2016-08-21T02:36:12Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50062,5.14,2016-08-21T02:36:13Z,2016-12-20T12:57:16Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50062,5.15,2016-12-20T12:57:17Z,2017-06-20T14:21:20Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50062,5.22,2017-06-20T14:21:21Z,2020-09-13T23:28:34Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50062,5.45,2020-09-13T23:28:35Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50066,4.93,2015-07-23T00:00:00Z,2017-07-17T23:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50066,5.22,2017-07-17T23:00:01Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50068,4.93,2015-07-23T00:00:00Z,2015-12-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50068,4.85,2015-12-01T00:00:01Z,2016-05-09T01:38:09Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50068,5.10,2016-05-09T01:38:10Z,2016-08-17T06:24:39Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50068,5.14,2016-08-17T06:24:40Z,2016-12-20T05:28:13Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50068,5.15,2016-12-20T05:28:14Z,2017-06-20T01:30:11Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50068,5.22,2017-06-20T01:30:12Z,2020-09-13T23:41:35Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50068,5.45,2020-09-13T23:41:36Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50071,4.93,2015-07-23T00:00:00Z,2016-02-29T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50071,4.85,2016-02-29T00:00:01Z,2016-03-02T20:26:02Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50071,5.10,2016-03-02T20:26:03Z,2016-10-13T23:53:26Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50071,5.14,2016-10-13T23:53:27Z,2018-09-24T01:59:37Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50071,5.22,2018-09-24T01:59:38Z,2020-09-13T23:53:47Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50071,5.45,2020-09-13T23:53:48Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50086,4.93,2015-07-23T00:00:00Z,2017-04-18T03:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50086,5.15,2017-04-18T03:00:01Z,2017-06-20T17:43:32Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50086,5.22,2017-06-20T17:43:33Z,2020-09-29T04:06:57Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50086,5.45,2020-09-29T04:06:58Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50089,4.93,2015-07-23T00:00:00Z,2016-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50089,5.10,2016-01-01T00:00:01Z,2016-08-14T19:07:54Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50089,5.14,2016-08-14T19:07:55Z,2016-12-19T22:35:43Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50089,5.15,2016-12-19T22:35:44Z,2017-06-19T04:39:51Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50089,5.22,2017-06-19T04:39:52Z,2020-09-14T00:06:41Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50089,5.45,2020-09-14T00:06:42Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50094,4.93,2015-07-23T00:00:00Z,2016-02-02T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50094,5.10,2016-02-02T00:00:01Z,2016-08-22T23:20:08Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50094,5.14,2016-08-22T23:20:09Z,2016-12-20T08:47:37Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50094,5.15,2016-12-20T08:47:38Z,2017-06-20T07:28:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50094,5.22,2017-06-20T07:28:01Z,2020-09-14T00:19:27Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50094,5.45,2020-09-14T00:19:28Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50095,4.93,2015-07-23T00:00:00Z,2017-01-12T02:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50095,5.15,2017-01-12T02:00:01Z,2018-05-07T23:00:29Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50095,5.22,2018-05-07T23:00:30Z,2020-09-15T02:50:59Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50095,5.45,2020-09-15T02:51:00Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50096,4.93,2015-07-23T00:00:00Z,2016-08-23T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50096,5.14,2016-08-23T00:00:01Z,2016-12-19T22:19:33Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50096,5.15,2016-12-19T22:19:34Z,2017-06-26T03:25:45Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50096,5.22,2017-06-26T03:25:46Z,2020-09-23T21:23:41Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50096,5.45,2020-09-23T21:23:42Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50097,4.93,2015-07-23T00:00:00Z,2016-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50097,5.10,2016-01-01T00:00:01Z,2016-08-21T03:27:22Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50097,5.14,2016-08-21T03:27:23Z,2016-12-20T14:10:50Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50097,5.15,2016-12-20T14:10:51Z,2017-06-20T15:35:30Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50097,5.22,2017-06-20T15:35:31Z,2020-09-15T03:05:46Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50097,5.45,2020-09-15T03:05:47Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50098,4.93,2015-07-23T00:00:00Z,2016-11-16T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50098,5.14,2016-11-16T00:00:01Z,2017-06-26T00:07:28Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50098,5.22,2017-06-26T00:07:29Z,2020-09-15T03:28:34Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50098,5.45,2020-09-15T03:28:35Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50130,4.93,2015-07-23T00:00:00Z,2017-10-01T23:59:59Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50130,5.22,2017-10-02T00:00:00Z,2020-09-15T03:40:55Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50130,5.45,2020-09-15T03:40:56Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50131,4.93,2015-07-23T00:00:00Z,2016-03-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50131,4.85,2016-03-01T00:00:01Z,2016-03-03T02:05:28Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50131,5.10,2016-03-03T02:05:29Z,2016-10-13T23:46:54Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50131,5.14,2016-10-13T23:46:55Z,2016-12-20T22:29:51Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50131,5.15,2016-12-20T22:29:52Z,2017-06-20T18:22:16Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50131,5.22,2017-06-20T18:22:17Z,2020-09-29T04:20:09Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5522R50131,5.45,2020-09-29T04:20:10Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5750R51867,5.22,2018-05-09T00:50:32Z,2020-09-15T04:05:25Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5750R51867,5.45,2020-09-15T04:05:26Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5750R51869,5.22,2018-06-07T03:21:20Z,2020-09-15T04:19:02Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5750R51869,5.45,2020-09-15T04:19:03Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5750R51878,5.22,2018-05-17T02:16:50Z,2020-03-11T00:38:45Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5750R51878,5.45,2020-10-27T23:29:08Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5750R51894,5.22,2018-05-09T00:23:27Z,2020-09-15T04:44:57Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5750R51894,5.45,2020-09-15T04:44:58Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5751R51992,5.22,2018-05-08T22:48:37Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETRS,4350230187,1.0-2,2003-12-26T08:00:00Z,2006-07-27T16:10:29Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4350230187,1.1-3,2006-07-27T16:10:30Z,2006-07-27T16:54:42Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4350230187,1.1-5,2006-07-27T16:54:43Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4350230198,1.0-2,2004-03-16T00:00:00Z,2004-11-01T03:16:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4350230198,1.0-3,2004-11-01T03:16:26Z,2006-03-10T12:38:43Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4350230198,1.1-3,2006-03-10T12:38:43Z,2006-04-03T14:44:32Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4350230198,1.1-5,2006-04-03T14:44:32Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230275,1.0-2,2004-02-03T00:00:00Z,2004-05-05T03:09:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230275,1.0-3,2004-05-05T03:09:15Z,2006-05-21T21:11:30Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230275,1.1-5,2006-05-21T21:11:49Z,2019-04-03T04:36:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230275,1.3-2,2019-04-03T04:36:01Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230281,1.0-2,2004-01-30T00:02:01Z,2004-04-28T00:45:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230281,1.0-3,2004-04-28T00:45:39Z,2006-04-18T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230281,1.1-5,2006-04-18T00:00:10Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230285,1.0-2,2004-02-20T00:00:00Z,2004-04-27T01:42:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230285,1.0-3,2004-04-27T01:42:09Z,2006-07-26T14:36:24Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230285,1.1-3,2006-07-26T14:36:25Z,2006-07-26T15:25:33Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230285,1.1-5,2006-07-26T15:25:34Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230292,1.0-2,2004-02-01T00:00:00Z,2004-04-27T21:58:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230292,1.0-3,2004-04-27T21:58:47Z,2006-03-31T12:53:02Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230292,1.1-3,2006-03-31T12:53:02Z,2006-03-31T13:37:22Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230292,1.1-5,2006-03-31T13:37:22Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230295,1.0-2,2004-02-09T00:00:00Z,2004-04-26T02:54:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230295,1.0-3,2004-04-26T02:54:01Z,2006-03-31T09:35:38Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230295,1.1-3,2006-03-31T09:35:38Z,2006-03-31T10:10:58Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230295,1.1-5,2006-03-31T10:10:58Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230299,1.0-2,2004-03-29T02:00:00Z,2004-05-05T02:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETRS,4351230299,1.0-3,2004-05-05T02:25:52Z,2006-03-31T14:52:25Z,
