Mark Code,Network Code,Mark Name,Mark Type,Latitude,Longitude,Height,Datum,Vertical Offset,Dome Number,Plan Reference,Protection,Sky View,Established By,Start Time,End Time
CNST,CG,Carnagh Station,Iron Spike,-38.48796629,178.211143529,242.6788,NZGD2000,-1.6,,,,"Good, trees create a 3-5 degree obstruction between 210 and 220 degrees from magnetic north.",,2007-02-21T11:00:00Z,9999-01-01T01:22:57Z
CNST,CG,Carnagh Station,Steel Pin,-38.48796629,178.211143529,242.6788,NZGD2000,-1.6,,,,"Good, trees create a 3-5 degree obstruction between 210 and 220 degrees from magnetic north.",,2007-02-21T11:00:00Z,9999-01-01T01:22:57Z
CNST,CG,Carnagh Station,Iron Tube,-38.48796629,178.211143529,242.6788,NZGD2000,-1.6,,,,"Good, trees create a 3-5 degree obstruction between 210 and 220 degrees from magnetic north.",,2007-02-21T11:00:00Z,9999-01-01T01:22:57Z
CNST,CG,Carnagh Station,Bronze Pin,-38.48796629,178.211143529,242.6788,NZGD2000,-1.6,,,,"Good, trees create a 3-5 degree obstruction between 210 and 220 degrees from magnetic north.",,2007-02-21T11:00:00Z,9999-01-01T01:22:57Z
CNST,CG,Carnagh Station,Unmarked mark,-38.48796629,178.211143529,242.6788,NZGD2000,-1.6,,,,"Good, trees create a 3-5 degree obstruction between 210 and 220 degrees from magnetic north.",,2007-02-21T11:00:00Z,9999-01-01T01:22:57Z
CORM,LI,Coromandel,Unmarked mark,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Lead Plug,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Iron Tube,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Iron Rod,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Bronze Pin,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Not Specified,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Iron Spike,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Steel Pin,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Forced Centering,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Nail,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
CORM,LI,Coromandel,Stainless Steel Pin,-36.865433425,175.749557586,170.2762,NZGD2000,-1.2,50226M001,,Post and Rail enclosure,No obstruction above 10 degrees elevation,,2003-05-08T12:00:00Z,9998-12-31T21:11:42Z
DNVK,LI,Dannevirke,Bronze Pin,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Stainless Steel Pin,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Lead Plug,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Iron Spike,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Iron Rod,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Not Specified,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Forced Centering,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Nail,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Unmarked mark,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Iron Tube,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DNVK,LI,Dannevirke,Steel Pin,-40.298857522,176.166658242,457.6795,NZGD2000,-1.15,50224M001,,Post and Rail enclosure,No obstruction above 05 degrees elevation.,,2002-06-04T12:00:00Z,9998-12-31T22:40:57Z
DUND,LI,Dunedin,Iron Tube,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Steel Pin,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Bronze Pin,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Unmarked mark,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Nail,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Forced Centering,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Iron Spike,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Iron Rod,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Stainless Steel Pin,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Not Specified,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUND,LI,Dunedin,Lead Plug,-45.88366604,170.5971706,386.964,NZGD2000,-1.25,50212M003,,,No obstructions above 2 degrees.,,2005-08-09T12:00:00Z,9999-01-01T00:47:57Z
DUNT,GN,Dunedin Tide Gauge,Not Specified,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Iron Rod,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Steel Pin,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Iron Tube,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Iron Spike,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Bronze Pin,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Forced Centering,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Lead Plug,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Unmarked mark,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Nail,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DUNT,GN,Dunedin Tide Gauge,Stainless Steel Pin,-45.81432,170.62941,13.5,NZGD2000,-4.5,50212S001,,,Fair,OUSD,1999-09-22T12:00:00Z,9999-01-01T01:08:20Z
DURV,CG,D'Urville,Bronze Pin,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Iron Tube,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Nail,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Stainless Steel Pin,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Lead Plug,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Steel Pin,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Unmarked mark,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Iron Spike,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Iron Rod,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Forced Centering,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
DURV,CG,D'Urville,Not Specified,-40.80176403,173.92159255,468.459,NZGD2000,-999,,,,below 10 degrees in all directions,,2005-03-08T11:00:00Z,9999-01-01T01:43:49Z
E13_,CG,Kaimanawa Mts,Unmarked mark,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Stainless Steel Pin,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Iron Rod,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Nail,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Lead Plug,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Bronze Pin,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Not Specified,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Iron Tube,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Forced Centering,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Iron Spike,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E13_,CG,Kaimanawa Mts,Steel Pin,-39.04,176.205,9999,NZGD2000,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:34:27Z
E18_,CG,Raetihi,Iron Rod,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Iron Tube,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Lead Plug,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Nail,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Steel Pin,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Bronze Pin,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Forced Centering,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Stainless Steel Pin,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Unmarked mark,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Not Specified,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E18_,CG,Raetihi,Iron Spike,-39.463,175.171,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T02:33:16Z
E20_,CG,North-west of Wanganui,Bronze Pin,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Iron Tube,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Steel Pin,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Lead Plug,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Not Specified,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Stainless Steel Pin,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Forced Centering,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Iron Rod,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Iron Spike,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Nail,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E20_,CG,North-west of Wanganui,Unmarked mark,-39.517543793,174.680114746,9999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:21Z
E2__,CG,East Cape,Lead Plug,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Forced Centering,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Iron Rod,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Iron Tube,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Iron Spike,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Bronze Pin,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Unmarked mark,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Not Specified,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Nail,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Stainless Steel Pin,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E2__,CG,East Cape,Steel Pin,-37.64369,178.47387,92,WGS84,0,,,,to be determined,,2019-12-31T11:00:00Z,9999-01-01T02:36:25Z
E37_,CG,Matahi Valley,Not Specified,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Unmarked mark,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Iron Rod,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Lead Plug,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Iron Tube,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Iron Spike,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Bronze Pin,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Nail,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Steel Pin,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Forced Centering,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
E37_,CG,Matahi Valley,Stainless Steel Pin,-38.26102,177.11069,999,WGS84,0,,,,unknown,,2019-12-31T11:00:00Z,9999-01-01T01:33:39Z
FALE,GN,Faleolo,Bronze Pin,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Iron Tube,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Nail,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Forced Centering,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Stainless Steel Pin,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Steel Pin,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Iron Spike,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Unmarked mark,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Not Specified,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Iron Rod,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FALE,GN,Faleolo,Lead Plug,-13.83221526,-171.999524003,47.6006,NZGD2000,-2,50601S001,,,unknown; Antenna is fixed to a steel post ~ 2m high.,,1998-12-31T11:00:00Z,9999-01-01T01:32:32Z
FRTN,CG,Frasertown,Iron Rod,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Steel Pin,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Not Specified,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Iron Spike,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Nail,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Iron Tube,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Bronze Pin,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Forced Centering,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Lead Plug,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Stainless Steel Pin,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
FRTN,CG,Frasertown,Unmarked mark,-38.939296943,177.409873784,169.463,NZGD2000,0,,,,"Excellent, hills are 5 degree obstruction from ~230-274 true (approx southwest).",,2011-01-17T11:00:00Z,9998-12-31T22:07:00Z
GEON,XX,GeoNet Test Antenna,Forced Centering,-41.19588,174.93346,39,WGS84,1.55,,,,Good.,,2007-10-11T11:00:00Z,9999-01-01T02:08:05Z
GEON,XX,GeoNet Test Antenna,Iron Spike,-41.19588,174.93346,39,WGS84,1.55,,,,Good.,,2007-10-11T11:00:00Z,9999-01-01T02:08:05Z
GEON,XX,GeoNet Test Antenna,Lead Plug,-41.19588,174.93346,39,WGS84,1.55,,,,Good.,,2007-10-11T11:00:00Z,9999-01-01T02:08:05Z
GEON,XX,GeoNet Test Antenna,Iron Tube,-41.19588,174.93346,39,WGS84,1.55,,,,Good.,,2007-10-11T11:00:00Z,9999-01-01T02:08:05Z
GEON,XX,GeoNet Test Antenna,Bronze Pin,-41.19588,174.93346,39,WGS84,1.55,,,,Good.,,2007-10-11T11:00:00Z,9999-01-01T02:08:05Z
GEON,XX,GeoNet Test Antenna,Iron Rod,-41.19588,174.93346,39,WGS84,1.55,,,,Good.,,2007-10-11T11:00:00Z,9999-01-01T02:08:05Z
