Sensor Make,Sensor Model,Serial Number,Station Code,Location Code,Installation Azimuth,Installation Dip,Installation Depth,Installation Date,Removal Date
Kinemetrics,FBA-ES-T,2262,WCZ,20,0,0,0,2009-10-16T00:00:12Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,2263,RIZ,20,0,0,0,2009-05-18T01:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,2264,WHZ,20,0,0,0,2006-05-06T02:30:34Z,2014-06-05T05:00:00Z
Kinemetrics,FBA-ES-T,2265,APZ,20,0,0,0,2006-05-07T03:23:54Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,2266,MSZ,20,0,0,0,2008-07-09T22:30:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,2267,MRZ,20,0,0,0,2006-05-03T00:00:01Z,2011-04-13T00:00:00Z
Kinemetrics,FBA-ES-T,2267,CMWZ,20,0,0,0,2013-07-24T03:00:10Z,2013-07-24T03:00:15Z
Kinemetrics,FBA-ES-T,2267,CMWS,20,0,0,0,2013-07-24T03:00:25Z,2013-11-19T10:00:00Z
Kinemetrics,FBA-ES-T,2268,CTZ,20,0,0,0,2007-12-15T07:00:00Z,2008-11-25T01:30:00Z
Kinemetrics,FBA-ES-T,2268,SM2F,20,0,0,0,2013-08-21T10:10:00Z,2013-11-19T10:00:00Z
Kinemetrics,FBA-ES-T,2269,BFZ,20,0,0,0,2008-02-04T02:00:02Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ISO,3494,BRKS,20,0,0,0,2009-07-16T23:05:00Z,2009-09-14T22:42:00Z
Kinemetrics,FBA-ES-T-ISO,3494,GRZ,20,0,0,0,2010-05-13T00:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ISO,3495,OPZ,20,0,0,0,2010-11-25T00:00:02Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ISO,3496,HAZ,20,0,0,0,2010-01-14T10:05:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ISO,3497,DUWZ,20,0,0,0,2011-02-24T00:00:05Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ISO,3498,MWZ,20,0,0,0,2011-03-23T02:00:00Z,2011-08-18T20:50:00Z
Kinemetrics,Kinemetrics SBEPI,450,RCBS,21,0,0,39.518,2013-01-29T01:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,Kinemetrics SBEPI,451,RHBS,21,0,0,74,2013-01-30T00:00:01Z,9999-01-01T00:00:00Z
